date,Open,High,Low,Close,adjClose,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-07-28,434.91,450.15,431.03,448.59,441.13,1754042,1754042,13.68,3.15,441.17,"July 28, 22",0.0315
2022-07-29,445.24,459.58,445.24,456.17,448.58,2178600,2178600,10.93,2.45,451.5575,"July 29, 22",0.0245
2022-08-01,448.79,456.53,444.45,448.46,441.0,1696809,1696809,-0.33,-0.07353105,449.5575,"August 01, 22",-0.0007353105
2022-08-02,442.99,451.29,441.02,446.97,439.53,1064759,1064759,3.98,0.89844,445.5675,"August 02, 22",0.0089844
2022-08-03,451.47,466.88,450.21,465.75,458.0,1565410,1565410,14.28,3.16,458.5775,"August 03, 22",0.0316
2022-08-04,465.75,467.86,458.2,466.3,458.54,1421400,1421400,0.55,0.11809,464.5275,"August 04, 22",0.0011809
2022-08-05,456.48,470.65,455.22,468.99,461.19,933800,933800,12.51,2.74,462.835,"August 05, 22",0.0274
2022-08-08,471.32,476.35,463.83,466.76,458.99,1218980,1218980,-4.56,-0.9675,469.565,"August 08, 22",-0.009675
2022-08-09,460.77,466.08,458.61,462.07,454.38,1068017,1068017,1.3,0.28214,461.8825,"August 09, 22",0.0028214
2022-08-10,477.79,479.59,474.4,478.09,470.14,1408777,1408777,0.3,0.06278909,477.4675,"August 10, 22",0.0006278909
2022-08-11,486.36,489.27,475.52,478.77,470.8,1259600,1259600,-7.59,-1.56,482.48,"August 11, 22",-0.0156
2022-08-12,480.64,487.6,475.46,486.66,478.56,1178722,1178722,6.02,1.25,482.59,"August 12, 22",0.0125
2022-08-15,485.2,490.23,483.7,489.23,481.09,830838,830838,4.03,0.83059,487.09,"August 15, 22",0.0083059
2022-08-16,482.89,490.83,481.06,488.18,480.06,1031551,1031551,5.29,1.1,485.74,"August 16, 22",0.011
2022-08-17,478.31,483.84,474.88,478.3,470.34,1422646,1422646,-0.01,-0.00209069,478.8325,"August 17, 22",-2.09069e-05
2022-08-18,477.3,480.71,472.08,477.76,469.81,1162100,1162100,0.455,0.09637545,476.9625,"August 18, 22",0.0009637545
2022-08-19,469.43,470.76,459.77,463.95,456.23,1509600,1509600,-5.48,-1.17,465.9775,"August 19, 22",-0.0117
